Meta Data
Label,Value,


Analytical Results
Table: General
Label,Value,Units
M Cursor Pos,57.927,µm
M Cursor Width,0,µm
R Cursor Pos,19.034,µm
R Cursor Width,0,µm
Type,Two-Points Cursors,


Data Leveling Position
R Cursor Position,19.0344486808598 µm
R Cursor Width,0 µm
M Cursor Position,57.9266549153516 µm
M Cursor Width,0 µm


Data
Lateral(µm),Height Data(nm),,
0,-1.78769583582369,,
0.0111086425082943,-1.62343533861391,,
0.0222172850165886,-1.46693675710935,,
0.0333259275248829,-1.57363745305519,,
0.0444345700331772,-1.66436450503015,,
0.0555432125414715,-1.46229016607383,,
0.0666518550497659,-1.43743291485333,,
0.0777604975580602,-1.4376292851195,,
0.0888691400663545,-1.28420240748407,,
0.0999777825746488,-1.35218111676526,,
0.111086425082943,-1.35672002463755,,
0.122195067591237,-1.32979453807153,,
0.133303710099532,-1.34339539987297,,
0.144412352607826,-1.21892282774811,,
0.15552099511612,-1.16754684053762,,
0.166629637624415,-1.10342323590791,,
0.177738280132709,-1.14890675577882,,
0.188846922641003,-1.13237154820822,,
0.199955565149298,-1.11130058442674,,
0.211064207657592,-1.11223164628963,,
0.222172850165886,-1.18552167438967,,
0.23328149267418,-1.26213323534099,,
0.244390135182475,-1.25728933296566,,
0.255498777690769,-1.29979449981478,,
0.266607420199063,-1.44217144197193,,
0.277716062707358,-1.43897589148716,,
0.288824705215652,-1.50946581863043,,
0.299933347723946,-1.66785996343398,,
0.311041990232241,-1.80215961388393,,
0.322150632740535,-1.92195331319327,,
0.333259275248829,-1.93179529597314,,
0.344367917757124,-1.88030330599364,,
0.355476560265418,-1.83771085597036,,
0.366585202773712,-1.66832450450824,,
0.377693845282007,-1.6619691573571,,
0.388802487790301,-1.6326514445598,,
0.399911130298595,-1.747725782745,,
0.411019772806889,-1.65524339521704,,
0.422128415315184,-1.58229316990657,,
0.433237057823478,-1.75620879616429,,
0.444345700331772,-1.70524721853848,,
0.455454342840067,-1.59060628002383,,
0.466562985348361,-1.53068430414267,,
0.477671627856655,-1.56628543756842,,
0.48878027036495,-1.41711460925185,,
0.499888912873244,-1.3057288252616,,
0.510997555381538,-1.39754674535938,,
0.522106197889833,-1.36094549306522,,
0.533214840398127,-1.27737459919594,,
0.544323482906421,-1.43855415060084,,
0.555432125414715,-1.32452480172116,,
0.56654076792301,-1.49445103014034,,
0.577649410431304,-1.84962952368123,,
0.588758052939598,-1.726826236303,,
0.599866695447893,-1.86628468262477,,
0.610975337956187,-2.10844206816825,,
0.622083980464481,-1.88901985750018,,
0.633192622972776,-1.70276876944153,,
0.64430126548107,-1.86429794543456,,
0.655409907989364,-1.84713915347323,,
0.666518550497659,-2.00951305580123,,
0.677627193005953,-1.96634663988841,,
0.688735835514247,-1.89914877588587,,
0.699844478022541,-1.97907449640277,,
0.710953120530836,-2.04670083675887,,
0.72206176303913,-2.04929939424293,,
0.733170405547424,-2.26471835809335,,
0.744279048055719,-2.27938013471257,,
0.755387690564013,-1.92713959072831,,
0.766496333072307,-2.11812142217534,,
0.777604975580602,-2.29784278830428,,
0.788713618088896,-2.01546141331331,,
0.79982226059719,-2.22475030408743,,
0.810930903105485,-2.36356020512067,,
0.822039545613779,-2.05023217992108,,
0.833148188122073,-2.00729976292945,,
0.844256830630367,-1.94855453607586,,
0.855365473138662,-1.93343455562716,,
0.866474115646956,-2.11506372889191,,
0.87758275815525,-2.0417269560192,,
0.888691400663545,-1.79369224437791,,
0.899800043171839,-1.65904735260662,,
