Meta Data
Label,Value,


Analytical Results
Table: General
Label,Value,Units
M Cursor Pos,428.495,µm
M Cursor Width,0,µm
R Cursor Pos,267.374,µm
R Cursor Width,0,µm
Type,Two-Points Cursors,


Data Leveling Position
R Cursor Position,267.373990023349 µm
R Cursor Width,0 µm
M Cursor Position,428.495212879355 µm
M Cursor Width,0 µm


Data
Lateral(µm),Height Data(nm),,
0,91.6304285323244,,
0.0208315973603316,91.5991635470799,,
0.0416631947206632,91.3151592597213,,
0.0624947920809948,91.6680859871151,,
0.0833263894413264,91.6441821453899,,
0.104157986801658,91.500273175097,,
0.12498958416199,91.5474010254999,,
0.145821181522321,91.7732326216841,,
0.166652778882653,91.5750891901876,,
0.187484376242984,91.4150801552668,,
0.208315973603316,91.5839475886307,,
0.229147570963648,91.6025358812111,,
0.249979168323979,91.6174771026973,,
0.270810765684311,91.8859125464021,,
0.291642363044642,91.8415872968874,,
0.312473960404974,91.7019911251632,,
0.333305557765306,91.8035563311846,,
0.354137155125637,91.7467101827204,,
0.374968752485969,91.7410607661774,,
0.395800349846301,91.9584545886627,,
0.416631947206632,91.9398991290493,,
0.437463544566964,91.8829069435753,,
0.458295141927295,92.1292399436522,,
0.479126739287627,92.0192627421328,,
0.499958336647959,91.9832479581125,,
0.52078993400829,92.1341285425803,,
0.541621531368622,91.7428910100444,,
0.562453128728953,91.7912678685675,,
0.583284726089285,92.1151241523545,,
0.604116323449617,91.752743977556,,
0.624947920809948,91.7905506782472,,
0.64577951817028,91.9571023318472,,
0.666611115530611,91.5772048477575,,
0.687442712890943,91.4902891333352,,
0.708274310251275,91.8739321469627,,
0.729105907611606,91.6681245922077,,
0.749937504971938,91.5872504178597,,
0.770769102332269,91.8192052059901,,
0.791600699692601,91.4470324079115,,
0.812432297052933,91.4233475245664,,
0.833263894413264,91.7978848505996,,
0.854095491773596,91.3469334844661,,
0.874927089133927,91.4293914762883,,
0.895758686494259,91.5689596094481,,
0.916590283854591,91.4739894561477,,
0.937421881214922,91.708010103239,,
0.958253478575254,91.9290723844228,,
0.979085075935585,91.4934307970022,,
0.999916673295917,91.439379551779,,
1.02074827065625,91.4707160161749,,
1.04157986801658,91.3005990036525,,
1.06241146537691,91.484162780353,,
1.08324306273724,91.8314834312381,,
1.10407466009758,91.5497044849387,,
1.12490625745791,91.5832541681067,,
1.14573785481824,91.7395827098211,,
1.16656945217857,91.522947610162,,
1.1874010495389,91.6585139251955,,
1.20823264689923,91.8820592223587,,
1.22906424425956,91.5877751504873,,
1.2498958416199,91.7218658924634,,
1.27072743898023,92.117659474101,,
1.29155903634056,91.9279841961043,,
1.31239063370089,92.0338237722588,,
1.33322223106122,92.2799549689665,,
1.35405382842155,92.0894474451836,,
1.37488542578189,92.0219061629181,,
1.39571702314222,92.1593296031194,,
1.41654862050255,91.9152749683958,,
1.43738021786288,92.0010813516686,,
1.45821181522321,91.892210508979,,
1.47904341258354,91.6333684663539,,
1.49987500994388,91.9196995810337,,
1.52070660730421,91.9211421566096,,
1.54153820466454,91.5855445974276,,
1.56236980202487,91.9764461514216,,
1.5832013993852,92.0409287238681,,
1.60403299674553,91.7971181492809,,
1.62486459410587,92.0630201481255,,
1.6456961914662,92.129697558651,,
1.66652778882653,91.7622869177403,,
1.68735938618686,92.2633336897058,,
1.70819098354719,91.650054253212,,
1.72902258090752,91.5422922975109,,
1.74985417826785,91.9108906821966,,
1.77068577562819,91.7588492185216,,
1.79151737298852,91.392427503621,,
1.81234897034885,91.9442332503556,,
1.83318056770918,91.540024756537,,
1.85401216506951,91.3964888517893,,
1.87484376242984,91.7315708005567,,
1.89567535979018,91.7875576025265,,
1.91650695715051,91.6722078776669,,
1.93733855451084,92.0565940223232,,
1.95817015187117,91.5718539430859,,
1.9790017492315,91.7438895252183,,
1.99983334659183,92.2549059509838,,
2.02066494395217,91.9503907113399,,
2.0414965413125,91.9188247299053,,
2.06232813867283,92.557046058534,,
2.08315973603316,92.2937221439236,,
2.10399133339349,92.0036024566621,,
2.12482293075382,92.3853299397963,,
2.14565452811416,92.2848255146671,,
2.16648612547449,92.062390550618,,
2.18731772283482,92.1134541451719,,
2.20814932019515,91.7342993191395,,
2.22898091755548,91.7264262468776,,
2.24981251491581,91.9632891557622,,
2.27064411227615,91.6080443075058,,
2.29147570963648,91.5656692389768,,
2.31230730699681,91.9406339622847,,
